cat1,cat2,name,raised,desc,ticker,start,end,www,,
Banking,,tokensgate,,"TokensGate was born to solve to major problems in tokens investments. We wanted to make investment a non-technical thing for all the people who wants to join the revolution but because of lack of technical knowledge couldn't do that. We also wanted to save peoples time by offering professional asset management services with access to number of private-sales on the market. We specialise in early stage investments that are offering tokens even before pre-ico Our mission is to bring a liquidation and return closer to investors. With our unique liquidation strategy we choose companies that offer utility tokens with solid liquidation strategy. Our platform is extremely private, we offer our services only to verified investors.",TGC,1st May 2019,1st Jun 2019,https://tokensgate.com,UK,https://tokensgate.com/tgc_whitepaper_v12_small.pdf
Banking,,tokia,30.0,"TOKIA is not a company which is here to fight the “greedy capitalists”. We leave that to the pundits whose loud voices might well exceed their actual competence. Economically viable, sustainable business models are key to stable and continuous existence of products and services which we depend on in our daily lives. However, here at TOKIA we also dare to call a spade a spade, and challenge the existing financial services landscape as they are simply not good enough.",TKA,4th Dec 2017,15th Mar 2018,https://www.tokia.io,UK,https://www.tokia.io/docs/Tokia%20whitepaper.pdf
Banking,,yield coin,4.5,"Yield Coin is a multipurpose token pegged to multiple business projects, delivered by experts in their sectors. As a result of this, Yield Coin is a robust and secure token with over 1,800 traders globally backing and contributing to the token. The series of projects outlined in the roadmap will provide the platform for further significant growth to Yield whilst utilising Blockchain technology, thus ensuring the projects are delivered in the most effective and efficient manner. The projects are independent from one another, eliminating the risk of a single point of failure (which has been the demise of many unsuccessful ICOs). This is a key differentiator for Yield Coin compared to other tokens and cryptocurrencies. The team behind Yield Coin have over 100 years' of combined experience in the Finance and Technology sectors, and are highly motivated and committed to the success of Yield Coin. The elimination of the single point of failure flaw in conjunction with the highly skilled and diversified team provide the foundation for Yield Coin’s success. A unique opportunity exists to become a Yield Coin holder and grow your investment alongside the founders. We look forward to having you on board for this exciting journey together.",YLD,1st Mar 2018,31st May 2018,https://myyield.io,UK,https://myyield.io/wp-content/uploads/2018/02/Yield-Coin-Whitepaper-V4.compressed.pdf
Banking,,zeux,2.6712,"Zeux is a blockchain based financial ecosystem company, building the world's first crypto mobile payment app that uses the world’s first integrated crypto & fiat investment platform. By partnering with a long list of financial institutions in both the fiat and crypto worlds, we are merging these different financial services combining mobile payment, banking, and investment services into one application. To participate the token sale: https://latoken.com/ico/ETH-ZUC",ZUC,7th Jun 2019,5th Jul 2019,https://www.zeux.tech,UK,https://www.zeux.tech/assets/PDF/ZEUX-White-paper-Eng.pdf
Big Data,,allsporter,,"AllSporter is a marketplace for the sports enthusiasts, letting its members' book training or rent equipment in a peer-to-peer model. AllSporter gives all users the possibility to share their sports gear, skills or data and earn by doing so, in a decentralised and secure way. Thanks to aggregated supply and demand, community members have instant access to a wide range of sports equipment and trainings all around the world, based on proximity, ratings, experience, their own sports activity, and best price. By using blockchain, users can pay for services, earn points and get rewarded for providing specific products, services or activities and health data. This will be a springboard for future growth of the AllSporter application.",ALL,9th Oct 2018,7th Dec 2018,https://allsportercoin.io,UK,https://allsportercoin.io/files/WHITEPAPER_VER.1.01.pdf
Big Data,,bmybit,,"BmyBit approached the cryptocurrency market with an aim to provide innovative and unique solutions to the problems which traders must face every day. The platform offers Personal Automated Trading System (PATS), Automated Arbitrage System (AAS), Manual Trading, Digital Exchange, and Private Blockchain. BmyBit also allows to monitor tax expenditure and offers proprietary algo-trading technology which was built to scale globally and is available world-wide. Registering on BmyBit allows traders to connect with twelve different liquidity providers through API keys, solving the issue of having to monitor each of the exchanges at the same time. BmyBit also provides both inexperienced and experienced traders with all the necessary tools to make trading with cryptocurrencies more profitable and less time consuming. PATS can be customized for the needs of beginner, intermediate, or advanced traders, allowing them to choose different parameters according to their needs, for example the risk level, or the minimum profit. BmyBit also makes it possible to trade manually and recently introduced arbitrage for trading across multiple exchanges.",BMYC,16th Jul 2018,30th Aug 2018,https://bmybit.com,UK,https://drive.google.com/file/d/1lrQ5W3c9gH90HV_HzOyLkQca9GKjF0Vg/view
Big Data,,datareum,5.144571,"Datareum is a decentralized marketplace that will enable individuals to monetize their personal data, selling it directly to researchers, companies, and other interested parties. Built on the Ethereum public blockchain, Datareum’s platform will facilitate this peer-to-peer transaction of sensitive personal information securely, without the risk of hacking. By leveraging incentive mechanisms within the platform, Datareum will ensure the availability of superior quality custom data, providing an indispensable tool for researchers.",DTN,2nd Jun 2018,6th Aug 2018,https://www.datareum.net,UK,https://www.datareum.net/whitepaper.pdf
Big Data,,dayta,,"The Dayta vision is to solve multiple data protection, consent and privacy issues all at once. The team has designed a roadmap to build a secure, easy-to-use and robust personal information Dapp and exchange mechanism within an integrated, digital ecosystem. Our aim to ensure all participants from companies to users protect and profit from a unified personal information blockchain which will ensure efficient data audit and transparent smart contracts and agreements.",DAYTA,21st Jun 2019,28th Sep 2019,https://www.mydayta.io,UK,https://www.mydayta.io/uploads/white_paper/Whitepaper.pdf
Big Data,,iou,11.7,"IOU reinvents existing loyalty systems in order to provide more flexibility, control, and many more benefits for Merchants in order to guarantee the highest possible level of consumer satisfaction for the incurred marketing expenditures. IOU “loyalty system” allows business owners to create a new level of interaction with consumers and, most importantly, provides the opportunity for consumers to freely exchange their purchased IOUs with other consumers for other IOUs which are needed more for those trading parties. Each Consumer truly would become the “agent” targeting other Consumers on P2P exchange seeking to trade their acquired IOUs with other Consumers based on the need and value at the time of the transaction. Such approach allows merchants to obtain a stable influx of new customers and truly loyal customers.",IOUX,18th Sep 2018,18th Feb 2019,https://iou.io,UK,https://iou.io/assets/pdf/whitepaper.pdf
Big Data,,joytoken,3.34,"JoyToken is a platform and protocol that forms the foundation for a “trustless” gambling ecosystem wherein smart contracts are used to automatically determine game outcomes. By joining JoyToken’s platform, game developers can gain distribution and earn rewards from their games. JoyToken is a fully-functional, blockchain-backed platform for the gambling industry wherein smart contracts are used to reward developers for creating games.",JOY Token,20th Mar 2018,21st Apr 2018,https://joytoken.io,UK,https://joytoken.io/white-paper.html
Big Data,,medichain,19.703656,"MediChain gives patients ownership of their own medical data. MediChain is a Medical Big-Data Platform. It allows patients to store their own data in a secure way and gives access to specialists anywhere regardless of the payer network or EMR (Electronic Medical Record) used.",MCU,1st Mar 2018,30th Apr 2018,http://medichain.online,UK,https://docs.google.com/document/d/1M4j-ertE4Couj0tdVzNQeE_y3YgXZbJXAafiPO_v5C8/edit
Big Data,,miboodle,,"A decentralised application enabling members to build a sustainable online revenue. miBoodle is a tool that combines the best features of ‘Steemit, Indahash & FluzFluz’ into one platform with a token that unlock higher commissions for all members. miBoodle is integrated with Facebook, Twitter & Linkedin enabling all members to grow their social media presence and increase their earnings with an increased social audience.",MIBO,1st Aug 2018,22nd Jan 2019,https://tokens.miboodle.com,UK,https://tokens.miboodle.com/files/miBoodle%20White%20Paper_Version%201.9.pdf
Big Data,,opp open wifi,4.46212,"OPP Open WiFi is a community driven service with the sole purpose of creating a global, free to access open WiFi hotspot network and rewarding each contributor for being a part of our cause. There are close to 2.5 billion smartphone users globally, 80% of which are active on social media. Wi-Fi access has become part of our daily lives. Yet amazingly 76% of us frequently find ourselves in a position where access is not available, or where access is blocked by a demand for payment. From those 2.5 billion people we aim to recruit 25 million people like you over the next 4 years to join our community of “Hotspot Hosts”. Together we can build a free to access, open and secure global decentralised WiFi hotspot which will have a positive effect on the daily lives of hundreds of millions of people. Our Hotspot Hosts are people like you who pay for mobile data, pay for WiFi access at their homes or at their place of work. Our research shows that more than 80% of us do not use all the data.",OPP,14th Aug 2018,15th Jan 2019,https://www.oppopenwifi.com,UK,https://www.oppopenwifi.com/oppwhite20180627.pdf
