cat1,cat2,name,raised,desc,ticker,start,end,www,,
Cryptocurrency,,plasmium,1.230147,"The PLASMIUM platform is adopting a new protocol known as the MURION PROTOCOL in order to maintain its consensus and will be later integrated into the PLASMA chain. This will allow for built up applications to be added to the PLASMA chain to enjoy instant transactions and near zero transaction costs across the board. PLASMIUM has the mission of providing compatibility across all transaction bodies globally. This will create an ecosystem to facilitate real-time transactions and low-cost data sharing.",PLSM,2nd Sep 2018,10th Sep 2018,https://plasmium.io,Singapore,https://plasmium.io/plasmium%20whitepaper%20v1.0.pdf
Cryptocurrency,,pornx,37.756804,"This is the first cryptocurrency for fast online payments in the porn industry, based on the Lightning Network.",PORNX,1st May 2018,30th Jun 2018,https://porn-x.com,,
Cryptocurrency,,qtum,15,"Qtum (Quantum) is an open source, decentralized project that aims to capitalize on the success of Bitcoin, while competing for the Decentralized Application (DAPP) and Smart Contract market. The goal is to work with industry partners, and launch the first Value Transfer Protocol (VTP). This will streamline daily business routines, and allow for easier adoption. Qtum aims to become the platform with Smart Contracts that execute as part of an Unspent Transaction Output (UTXO).",QTUM,12th Mar 2017,17th Mar 2017,https://qtum.org,,
Cryptocurrency,,qvolta,1.143178,"Qvolta is a global P2P exchange platform that allows users to quickly and easily convert cryptocurrencies into the fiat currencies, and vice versa. We have created Qvolta as a direct response to a huge market problem that exists in the global cryptocurrencies market. In the majority of countries around the world individuals are not able to quickly (within 5-10 minutes) and conveniently convert cryptocurrencies into fiat money. While some exchange platforms are available, most lack the scale and offer unsophisticated tech solutions, that lack security and are challenging and complicated to use.",QVT,10th Oct 2017,20th Oct 2017,https://qvolta.com,,
Cryptocurrency,,rank,,"Unique reputation on all forums, blogs and social networks.",RANK,1st Jan 2018,15th Feb 2018,http://rankcoin.name,Singapore,http://rankcoin.name/wp-content/uploads/2017/12/WHITEPAPER-RANK.pdf
Cryptocurrency,,sphinx coin,,"Sphinx is an Ethereum pure utility Token, The world's first people-driven investment community. Taking the first step to bring transparency and legitimacy to the ICO market. Sphinx Token gives cryptocurrency investors an arena to work together towards a common goal. Sphinx Token's Community will accomplish thousands of hours a week of careful and skillful ICO analysis, shining light on the most innovative projects that the crypto community can benefit from, and only investing in projects our Community believes to be promising and successful.",SPHINX,1st Apr 2018,15th May 2018,https://www.sphinxcoin.io,Singapore,https://www.sphinxcoin.io/web/whitepaper.pdf
Cryptocurrency,,starflow,0.261206,"Starflow is a blockchain-powered ecosystem for the influencer economy. The platform consists of a commercial network between creators, brands, value & service providers and consumers. We are an open platform, where we put the rights and incentives of each individual first. By giving back the value to the creators, we will maximize their short and long-term incentives and thereby outgrow existing propriety platforms towards a better capitalism.",STAR Token,4th Jul 2018,30th Nov 2018,https://starflow.com/ico,Singapore,https://starflow.com/ico/whitepaper-1.11.pdf
Cryptocurrency,,switcheo network,3.2,"Switcheo is a Decentralised Exchange built on top of the NEO Blockchain. It facilitates the exchange of digital assets on NEO. These includes NEO’s NEP-5 tokens (e.g. RPX, QLC, SWH) or future NEP-X Tokens and NEO’s system assets like NEO and GAS. Trade settlements are done peer to peer via interaction with our smart contract. Although currently built on top of the NEO blockchain, Switcheo aims to achieve a network of DEX with cross chain swap capabilities between multiple popular chains like QTUM (QRC20) / Ethereum (ERC20) with more research being done for upcoming chains like Stellar.",SWH,16th Mar 2018,23rd Mar 2018,https://switcheo.network,,
Cryptocurrency,,synco,30.0,"SyncoChain offers a comprehensive suite of services designed to benefit the global blockchain community. Syncochain aims to simplify the complexities, remove the barriers, make connections, and further enable the disruptions taking place across the expanding cryptocurrency markets by offering the following services. • SyncoEvents: Weekly, monthly and biannual meetups, symposiums, and conferences hosted by Synco • SyncoSpace: Blockchain and cryptocurrency-focused shared workspace facilities, currently operating as Blockchain Center Seoul in South Korea • SyncoHood: A community platform for users to exchange opinion, information, and content related to blockchain and cryptocurrencies • SyncoRamp: Business accelerator for blockchain startups • SyncoMedia: On/offline media generation and distribution platform leveraging Synco’s current media businesses • SyncoAcademy: On/offline blockchain and cryptocurrency education and mentoring service, currently operating as Blockchain Academy • SyncoPay: Real-time payments using SYNCO (and other cryptocurrencies), enabled by Synco’s partner FuzeX • SyncoLaunch: Online ICO launch support platform through which individual investors pool their funds to collectively evaluate and participate in ICOs • SyncoDAX (CHAINB): A cryptocurrency exchange that puts security and integrity first, primarily listing tokens introduced through SyncoLaunch • SyncoPool: Reserve and token value-add mechanism to which a portion of Synco revenues will be pooled, and from which community rewards will be paid out • SyncoNet: Blockchain main net supporting the creation of dApps on the platform, to be developed in the longer term The SYNCO token is the underlying payment mechanism for all products and services available in our ecosystem. Enabled by our unique SyncoPool mechanism and a flexible reserves methodology, this token manages frictionless trusted transfers between cryptocurrencies and provides access to (and rewards for utilizing) the products and services of SyncoChain.",SYNCO,30th Jul 2018,19th Aug 2018,https://syncochain.io,Singapore,https://syncochain.io/static/common/images/wp/SyncoChainWP_v1.5.pdf
Cryptocurrency,,the tok app,,"TOK is a unified instant messaging application with features that are useful for personal and professional purposes. Webinars, collaborative documents, whiteboard, screen sharing, video broadcasts, advanced location features and currency transfer are a few of our core offerings.",TOK,15th Aug 2019,14th Sep 2019,https://www.thetokapp.com,Singapore,https://thetokapp.com/doc/TOK-Whitepaper.pdf
Cryptocurrency,,tok,,"TOK is a unified instant messaging application with features that are useful for personal and professional purposes. Webinars, collaborative documents, whiteboard, screen sharing, video broadcasts, advanced location features and currency transfer are a few of our core offerings.",TOK,1st Sep 2018,28th Feb 2019,https://www.thetokapp.com,Singapore,http://thetokapp.com/doc/TOK-Whitepaper.pdf
Cryptocurrency,,tokenize emblem,3.4863,"Tokenize Xchange is a fully integrated cryptocurrency exchange that has been in operation since February 2018. It is an all-in-one focal point that provides four layers of services on top of each other to customers. The TKX token is an ERC20 token based on the Ethereum blockchain, with the goal of eventually becoming an independent blockchain network based on Tokenize's own Proof of Stake protocol, the XChain. The TKX Token can be used to pay transaction fees for any trade on the platform for a more competitive fee and enable users and projects access to the IEO Platform.",TKX,24th Sep 2018,30th Sep 2018,https://ico.tokenize.exchange,Singapore,https://ico.tokenize.exchange/Tokenize_Xchange_Whitepaper.pdf
Cryptocurrency,,tomocoin,8.5,"We are building the blockchain infrastructure for the Internet of Value, Tomochain. TomoCoin is the protocol token to govern and regulate Tomochain infrastructure. TomoChain is an innovative solution to the scalability problem with the Ethereum blockchain. TomoChain plans to support horizontal scaling via adding more second layer blockchains with good performance integrated with Ethereum for backup and atomic cross-chain transfer. TomoChain is envisioned to be a network of chains that supports instant confirmation, and near zero transaction fee which will be an ideal solution for decentralized apps, token issuances and token integrations for small and big businesses. Moreover, TomoCoin is also the native currency within the first project utilizing TomoChain; the decentralized Q&A social network TomoApp.",TOMO,1st Mar 2018,20th Mar 2018,https://tomocoin.io,,
Cryptocurrency,,twogap,,"Because many Crypto Investors lose money; sometimes all they have invested while holding in or trading on the Crashing Crypto Market . Because the Global Crypto Market got caught in a middle-volume trap. Because the Global Crypto Market is deeply entrenched in a prolonged downward trend and might even collapse. We need to learn from our history, which dates back 300 years ago, the Bonds, for example, have thrived in and saved the Global Securities Market. We need to add more mainstream investment products like Cryptobonds, Cryptostocks, and Cryptogoods to the Crypto Market. We need to address the conflict between compliance and liquidity to expand liquidity in the Crypto Market. We need to translate the capital line from the traditional Securities Market to the Crypto Market.",TGT,1st Aug 2019,30th Nov 2019,https://twogap.com,Singapore,https://twogap.com/whitepaper.pdf
Cryptocurrency,,unification,0.4,"Commercial consulting entity dedicated to providing tools, solutions & support for practical implementation of the WRKChain.",UND,10th Apr 2019,12th Apr 2019,https://www.unification.com,Singapore,https://s3.us-east-2.amazonaws.com/unification-wp-content-1528371022/wp-content/uploads/documents/whitepaper/UnificationWhitePaper3.pdf
Cryptocurrency,,vena network,0.421,"Vena Protocol is an open protocol for tokenized asset financing and exchange, in which everyone can process P2P cryptocurrency collateral lending and OTC trading anytime and anywhere, enabling free exchange between cryptocurrency and fiat currency. Now we have already publicized our MVP and have nearly 1000 people testing our MVP. We have a strong team of blockchain developers and we are upgrading our product very fast. Vena network is a very practical project, now the official node has already completed collateral lending for miners.",Vena,5th Nov 2018,15th Nov 2018,https://www.vena.network/en.html,Singapore,http://whitepaper-en.vena.network
Cryptocurrency,,veritag,0.523,"Our vision is to provide a Blockchain and Token enabled food trading and service platform for Safe food at best price with best quality. Blockchain is a cryptographically secure distributed ledger technology that allows businesses and government to streamline their business processes built on top of a new generation of applications and cross entity services. It provides trust, accountability and transparency by using a shared ledger among the distributed network of participants. We believe the power of the blockchain will fundamentally change the way we interact and conduct business. We have enabled a food tracking system on blockchain (veriTAG blockchain), allowing key parties to form part of the immutable authentication system. As mentioned, efficiency is another key area. Food safety via tracking, complements our aim to build an inclusive ecosystem in which veriHUB partners can access this technology in a cost-effective manner. The blockchain platform will provide sellers, buyers, logistic service providers, marketing companies, corporates, financial institutions and government entities easy access to a platform that provides smart contracts, trade services, certification services, trade payment and trade finance. Ultimately, our goal is to be the Alibaba for food, bringing in real quality food into China.",VTAG,15th Nov 2018,15th Jan 2019,https://veritag.org,Singapore,https://docs.google.com/document/d/1UyLUPFmdR1vRkDHH749alp8Y1GyyOgOInh9A3GKjIqk/edit#heading=h.q3y3fg8q5tur
Cryptocurrency,,vfarm,,"VFarm system is a proven, research backed farming technology licensed by Agrosky Sdn. Bhd (ASSB), a vertical farming specialist. The system provides a DLT blockchain layer that creates an immutable record for each batch of produce as to enable verification of source, planting, packaging and distribution. This in turn enables ecosystem users to not only have total traceability of the produce on food safety but also drive social impact via informed choices on their purchases.",VFT,1st Jun 2019,31st Aug 2019,https://vfarm.global,Singapore,https://vfarm.global/whitepaper.pdf
Cryptocurrency,,virtuse exchange,,"Virtuse Exchange bridges cryptocurrencies with the $300 trillion global financial market.",VIRT,1st Oct 2018,31st Oct 2018,https://www.virtuse.com,Singapore,https://virtuse.com/public/pdf/whitepaper.pdf
Cryptocurrency,,wish chain,,"We value and measure the experience of ecosystem participants and reward them with tokens. The experience can be linked to another purchasing experience through tokens that can be used for buying products/services. The accumulated experience is kept in a transparent and secured blockchain.",WISH token,27th Aug 2019,30th Aug 2019,https://wishchain.io,Singapore,https://s3.ap-northeast-2.amazonaws.com/wishchain/WhitePaper_en_v0.72.pdf
Cryptocurrency,,wowoo,,"Wowoo is a virtual ecosystem, which is consisted of Wowoo Platform as the core service, Wowoo Tokens as proprietary crypto-assets that supports the ecosystem, and Wowoo System as the computer infrastructure. Wowoo platform is a virtual service foundation, which is designed to create value towards inspiring contents. Wowers and Wowees of the platform can represent their gratitude in forms of crypto-assets and Wowoo Tokens. Wowoo system administrates the generation of wowoo Tokens and controls multiple functions of Wowoo Platform, including related products and its users. This system generates all Wowoo Tokens including the series of WowBit.",WWB,22nd Feb 2018,2nd Mar 2018,http://wowoonet.com,Singapore,http://wowoonet.com/_src/sc668/wp_wwb_e_v110.pdf
Cryptocurrency,,xinfinity,22.8,"X-infinity Limited is a innovative FinTech company that develops a secure Cryptocurrency Wallet, where you can keep all your Cryptocurrency Assets together. The Wallet is linked to a personalized Debit Card, which you can spend at any intentional retailers that accepts debit cards and also allows for International ATM cash withdrawals. X-infinity's main goal is to provide a solution where ALL your Cryptocurrencies are Collected in ONE wallet but Spendable EVERYWHERE. This state-of-the-art technology allows Blockchain Assets not only to be available to industry insiders, but rather something that can be used by ANYONE in the “real” world. Unlike other ICOs, X-infinity product is ready to be launched by Q3 2018.",XIF,8th Aug 2018,31st Aug 2018,http://www.xinfinity.io,Singapore,http://c.fastcdn.co/u/d1e34e34/32216836-0-XIF-WP-18-June.pdf
Cryptocurrency,,zpay network,,"As many 60% Zpay Network of the total supply will be our sales token to investors, you can buy Zpay Network token at the moment token sale process takes place, with it you will get the price which is much cheaper than when the Zpay Network token has entered some market exchange, you can buy instant token Zpay Network during token sale process takes place. therefore more than half of the funds from the sale of Zpay Network tokens we will allocate to the progress of the project, such as funds to do listing in some markets, and making wallet light version to android users and ios.",ZPN,1st Jan 2018,31st Jan 2018,https://www.zpay.network,,
Education,,codemy,,"Beginning with the idea of a system that allows anyone young to old to study anywhere in the world beyond their family, social and cultural backgrounds, Codemy project was created as a result of efforts to capture solutions while doing many researches, having various experiences, and identifying social phenomena. It is the vision of Codemy that creates a platform for educational contents for which learners, teachers, and educational institutions collaborate all together. This includes functions such as curriculum management, relevant courses, and certification on course completion including all the education related contents as well as online software education mentioned before. environments and providing a new environment, it can achieve improvement in quantity and quality of education levels.",CDM,29th May 2019,5th Jun 2019,http://www.codemyedu.com/#,Singapore,https://codemyedu.com/pdf/CodemyEdu_White_paper_v2.0.pdf
Education,,educoin,,"While existing solutions offer to solve just one problem at a time, our team is up to build a secure, powerful, & global learning platform on the stability of ERC20 blockchain payment technology. It will include fast Educoin payments integration & partnership with global education providers. At the end, our aims to integrate on a global scale of renowned education businesses, learning institutes and Charitable organizations into a unified blockchain ecosystem, which will enable a truly global learning platform not limited by banking and financial boundaries.",EDU,18th Mar 2018,25th Mar 2018,http://ico.educhambers.com,Singapore,http://ico.educhambers.com/Educoin-white-paper.pdf
Education,,ixtus,6.7,"This edutainment project is designed to encourage children’s interests, curiosity and their natural quest for knowledge; leading to experiences in problem-based learning, inquiry, investigations, discovery and active explorations. Little Detective took over 3 years and US$3M to develop. Targeted at children ages 3 to 8 years old, the curriculum is planned to promote process-oriented, experienced-centered learning experiences for children.",IXTUS,16th Jul 2018,2nd Sep 2018,http://ixtus.io,Singapore,http://www.ixtus.io/files/IXTUS%20Edutainment%20White%20Paper%20Ver%202.0.pdf
Education,,successlife,8,"A customized Payment Solution for the Education, Personal and Professional Development Industries. Education is a top priority for governments, corporations, institutions and individuals worldwide. However, the trend is shifting towards on-demand, digitized content delivery. SuccessLife Global aims to create a customized payment solution to serve the educational, personal and professional development industries. We intend to develop a marketplace of curated, aggregated, relevant content driven by A.I. and machine learning accessible on-demand, anywhere as well as create an ecosystem to drive demand for and adoption of the token. In partnership with its founding organization, Success Resources, with 25 years in the business and 10 million live event participants, SuccessLife Token will be part of a new digital economy in these industries. SuccessLife Tokens will launch with an active international customer base in excess of 6 million persons who have a common interest and pre-existing relationship with an established and respected brand.",,15th Apr 2018,31st May 2018,https://successlife.com,,
Energy,,rebglo,0.69435,"The Rebglo project seeks to address and improve on current cryptocurrency mining inefficiencies with a combination of software and hardware solutions. The Rebglo project is driven by the Rebglo token, an ERC-20 Token nestled on the Ethereum Block Chain. A total supply of 10 billion Rebglo tokens will be issued. Rebglo’s HETTARER is currently in production and will be ready to be delivered for global sales. The HETTARER technology improves battery life by 300 per cent and reduces charging times by 50 per cent. The integration of HETTARER technology into the L2 system is currently underway and should be ready for launch, together with the L2 system, in the coming months. Currently, REBGLO’s software mining enhancement solutions are already completed and poised to be rolled out for implementation on the mining farms. Mining efficiency has been benchmarked to improve by 17.2 per cent with the introduction of Data Transmission Technology. REBGLO’s L2 Optimized Mining solutions are currently under development and will be available exclusively to REBGLO mining farms in the near future. Current beta system tests have also proven that the L2 system will improve the mining hash rate efficiency by 160 per cent.",REB,1st Dec 2018,31st Dec 2018,https://rebglo.io,Singapore,https://rebglo.io/wp-content/uploads/Rebglo_WhitePaper_V1.0.pdf
Energy,,reborn bloc,,"We have a proven track-record for our business and our breakthrough technology. We are starting a reverse ICO.We are concerned with global energy issues and the pollution we leave in the process of the disposal of waste. We are focused on making the clean energy using wastes as the source without causing any secondary pollution and at the same time, secure Carbon Emission Reduction (CER credit) with reliable data proofs from the blockchain.",RBE,16th Jul 2018,31st Aug 2018,https://rebornbloc.info,Singapore,https://rebornbloc.info/static/pdf/white_paper_en.pdf
Entertainment,,bit.game,6.652363,"BIT.GAME is the world’s first digital asset exchange for blockchain games, it will not only grow together with all the members but also share benefits through PoC Mining Pool and Double Repurchase Program with global game players as well as exchange users. BIT.GAME provides an original and complete set of development kits for traditional game publishers based upon Ethereum, Achain, TrustNote, Gamechain System, and Matrix AI Network etc. BIT.GAME Solution contains Off-Chain Circulation Solution, Single-Public Blockchain Solution and Multi-Public Blockchain Solution. BIT.GAME Platform is based on DAICOs, and it offers technical support, incubation funds and asset trading for all the innovative, high-potential blockchain game projects.",BGX,8th May 2018,8th Jun 2018,https://bit.game,,
Entertainment,,bountie,1.6,"BOUNTIE will begin with 53% of the global Gaming Industry. With an ultra high-tech platform that empowers us—non-professional gamers, we will be able to receive BOUNTIE Tokens by winning against friends or other members of the public in game tournaments. Play any game, on any platform, anytime you want to. Don't pay to play; Get Paid to Play! Join the gaming revolution!",BNTE,27th Oct 2018,7th Nov 2018,http://bountie.io,Singapore,https://bountie.io/tokensale/assets/doc/whitepaper-en.pdf
Entertainment,,engamechain,,"EnGameChain original purposes are to ensure fairness, safety and convenience of games and provide technical support and entertainment channels for it. The decentralization can expend the inherent concept of gambling, and provide open source systems for the participation and application of game developers. EnGameChain aims to create a public chain reforming the online entertainment and gambling industry. First, the decentralized technology of the blockchain can challenge trust system problem of the traditional gambling platform and eliminate credit boundary and rent-seeking space existing in various ends, enabling all transaction behavior to be transparent. The consensus mechanism of the blockchain is used as operating medium to enable the platform, bookkeeping of various ends in the industrial chain, conversion, clearance and settlement and deadline management to be operated efficiently. In order to avoid the increase of users’ uncertainty caused by monetary fluctuation of main chain, the project also designs a unique token system.",EGC,1st Apr 2018,31st May 2018,http://www.enchainedtech.com,,
Entertainment,,enjin coin,23,"Enjin is the largest gaming community creation platform online. Enjin users create community websites, forums and stores to socialize and monetize their gaming experiences.",ENJ,3rd Oct 2017,31st Oct 2017,https://enjincoin.io,,
Entertainment,,fornicoin,,"Fornicoin is the cryptocurrency for adult transactions and purchases. It benefits both the producer and consumer by saving both money and time. Furthermore, the traditional problems of adult related transactions are removed using Fornicoin. Current services charge excessive fees, permit chargebacks, take excessively long and are visible to others. Fornicoin addresses these problems by providing low fees, no chargebacks, near instant transactions and privacy. Fornicoin further provides benefits by filtering and providing a platform for the adult industry. Content producers can become a part of the Fornicoin platform and accept Fornicoin token for the benefit of speed and frugality.",FXX,5th Jan 2018,20th Feb 2018,https://fornicoin.network,Singapore,https://fornicoin.network/wp-content/uploads/2017/12/Fornicoin-Whitepaper.pdf
Entertainment,,gcox,,"GCOX is the world's first blockchain-powered platform that allows the popularity of celebrities to be tokenised and listed. Through GCOX, celebrities can now capitalise on their popularity and reach out to their fans. At the same time, the public can gain more private and exclusive access to celebrities of their choice. While supporting their celebrities, the public can also enjoy the social interaction utility of the tokens they hold. Therefore, GCOX provides a new avenue for participants to see the limitless business potential and immense possibilities brought forth by ACCLAIM Tokens (ACM) and Celebrity Tokens.",ACM,8th Aug 2018,31st Aug 2018,https://gcox.com,Singapore,https://gcox.com/whitepaper/ACCLAIM-GCOX%20WHITEPAPER%20ENGLISH.pdf
Entertainment,,humbyl,,"Humbyl Coin is a decentralized ERC20 Fantasy Sports cryptocurrency built on Ethereum blockchain engaged in creating an online sports predictors community platform with celebrities and other Fantasy Sports players. It leverages experience and winning chances of players to all Fantasy Sports around the world.",HBL,21st May 2018,31st Aug 2018,https://humbyl.io,Singapore,https://humbyl.io/whitepaper
Entertainment,,libidocoin,,"Libidocoin is a peer to peer digital currency. Libidocoin eliminates the need to trust banks or credit card companies. You have the power to know where your money is at all times. Furthermore, Libidocoin is not just a digital currency, It is a specialized currency aimed at creating a marketplace around the adult industry that is secure, private and does not require trust of any other party. Libidocoin facilitates payment of content producers in a discrete way ensuring both producers and creators are anonymous but at the same time, ensuring efficiency in the payment process.",Libidocoin,21st Feb 2018,20th Apr 2018,https://libidocoin.com,Singapore,https://drive.google.com/file/d/1b7tW9hskMYoMrGrviDWwJ8N8WQuV9Bg6/view
Entertainment,,rankingball,,"RankingBall is an innovative gaming platform that unlocks a new future for sports and esports, transforming fans from idle spectators to fully engaged participants. RankingBall has developed its own skill-based game using real-time data from live sports and esports events to merge Daily Fantasy Sports (DFS) with Bingo. This gameplay allows users to put their skills to the test while also leveling the playing field on the blockchain. The RankingBall platform allows users to participate in DFS Bingo contests while watching real live matches, have fun by competing with other players, and to earn rewards based on their performance. RankingBall’s ecosystem is also rewarding by allowing users to earn RankingBall Gold (blockchain token) by playing their favorite online video games, or even use RBG to support their favorite streamers, pros, and developers. With these features, RankingBall is ready to create a unique gaming platform and lead the world of sports and esports entertainment.",RBG,11th Jun 2018,1st Jul 2018,http://rankingball.io,,
Entertainment,,smhc coin,,"SMHC’s ambition is to create a world in which all payment needs can be satisfied with cryptocurrency. Our goal is to entertainment and businesses around the world. In order to achieve this, we’ve developed a game online, one that can accept multiple cryptocurrencies and will be installed free of charge. SMHC terminals enable cross-border use of cryptocurrency, doing away with intermediaries between clients and merchants. There are zero transaction fees and merchants can exchange cryptocurrency for fiat money in real time. SMHC receives a 0.5% commission from each exchange ransaction; a cost that’s added to the average exchange rate and paid by the buyer. SMHC will operate as a blockchain-based multi-sided platform and issue S-MHC Coin; creating an ecosystem for merchants, their clients, and cryptocurrency exchanges. S-MHC Coin will also become an instrument for interaction between platform participants.",SMHC,2nd Apr 2018,18th May 2018,https://www.s-mhc.com,Singapore,https://s-mhc.com/media/SMHC-Whitepaper-EN.pdf
Entertainment,,sportsfix,2.0,"SportsFix aims to transform the most powerful content in the world – SPORTS. SF presents a decentralized sports media ecosystem which aims to completely change the way fans connect and engage with sports content. In its current stage, SF is a rapidly growing over-the-top (OTT) business in Asia streaming local and international sports events to millions of fans every week and on track to become one of the most valuable video streaming platforms in the region. In our next phase, SF will be issuing SportsFix Tokens (SFT) which allows fans to participate and engage with their favourite leagues and clubs in a self-contained economy with all digital transactions employing smart contracts backed by blockchain technology.",SFT,9th Oct 2018,20th Dec 2018,https://sportsfix.io,Singapore,https://sportsfix.io/image/wp.pdf
Entertainment,,vuulr,0.4,"Vuulr is going to transform how Broadcasters buy the content that you love to watch. This is a $240 Billion industry that still does its business offline with brokers/middle-men capturing a large share of the profit. To do this, Vuulr is building a global digital marketplace to buy/sell Films and TV shows online using Blockchain Technology. Broadcasters, Distributors, Creators and Brands can transact faster and at a lower cost while maintaining a trusted, single version of truth of the metadata and contractual rights on Vuulr’s blockchain solution. A community-powered Rewards Program will also allow film & TV fans to monetise their passion for entertainment as they get rewarded to curate the metadata that is essential to support the industry. With a creative approach to the token economy, Vuulr is also aiming to address the token velocity problem in cryptocurrency. Vuulr is already working with major industry partners, has hired a superstar team and will list on Qryptos after ICO.",VUU,9th May 2018,30th Jun 2018,https://www.vuulr.com,,
Health,,alphacon,,"Alphacon has the meaning of ' Health care Unicorn ' that opens the Alpha age. It is a platform to distribute healthcare data and provide personalized solutions with a banner of "Big Data Revolution in Healthcare" to solve problems where individuals are completely alienated from existing health care big data and platform industry. The name of cryptocurrency in circulation within the platform is ‘ALP’.",ALP,4th Jun 2019,25th Jun 2019,https://alphacon.io,Singapore,https://s3.ap-northeast-2.amazonaws.com/alphacon.io/whitepaper/alphaconWhitePaperEngVer12.pdf
Health,,bayan token,,"Bayan Token is a shariah-compliant ERC20 token built on the Ethereum Platform. A token represents the ownership of 16 hours of access benefits of Private Cloud Server. Each Server has 2 Ghz of computing power, 1GB of memory, 5 GB of SSD disk and 10GB bandwidth per month of data transfer. Beyond its utility factor, the Token is also backed by real-life, profitable projects that will not only support the whole ecosystem but also deliver impact for society as a whole, essentially bringing goodness to BYT holders and communities in ways beyond pure financial returns. And more importantly, these projects already exist and are not merely fictional, lofty ideas or at ideation stages.",BYT,27th Jun 2018,27th Oct 2018,https://bayantoken.com,Singapore,https://bayantoken.com/whitepaper
Health,,healthcube,,"HealthCUBE is the first global decentralized & customized healthcare platform gathering healthcare data with smart healthcare IoT devices. In the global medical market environment, you can use IoT healthcasre devices to check your family's health condition and receive heath analysis service via a healthcare platform based on artificial intelligence (AI) which we named "HealthCUBE". We aim to embody it as a customized healthcare platform service that provides the services needed for individuals' healthcare ranging from health checkup at home to health analysis using AI to telemedicine by healthcare professionals and to treatment at hospitals. The HealthCUBE token (HCC) is a utility token and fuels the HealthCUBE ecosystem. It can be used for rewards, payments or access to services within the platform.",HealthCUBE / HCC,29th Jul 2019,4th Aug 2019,https://www.healthcube.io,Singapore,https://www.healthcube.io/%ED%97%AC%EC%8A%A4%ED%81%90%EB%B8%8C_%EB%B0%B1%EC%84%9C(%EC%98%81%EB%AC%B8)_v2.0.pdf
Health,,lyfe,3.0,"Lyfe is a decentralised wellness rewards and gamification platform for healthy lifestyle through blockchain technology. We strive to promote healthy lifestyle through wellness challenges and rewards as an open platform for various fitness and health apps to join us in making health and well-being more fun and rewarding for everyone. Lyfe Token is a utility token with smart contract feature that is at the core of Lyfe Wellness Rewards and Gamification Platform. Its purpose is to enable the pursuit of better well-being through rewards and redemption. Our Open API, SDK, and Smart Contract enables developers to implement Lyfe Challenge & Rewards or their own token economy in their own system.",LYFE,12th Nov 2018,7th Dec 2018,https://lyfe.health,Singapore,https://lyfe.health/whitepaper
Health,,medai network,,"The MedAI network is a full service platform provider for telemedicine on the blockchain. Our platform, unlike any other, permits and supports the transfer, transmission, storage, interpretation, second opinion, and evaluation by artificial intelligence on medical image across all subtherapeutic areas and medical specialties. Our focus is towards the development, implementation and distribution of Artificial Intelligence/Deep Learning technology on the blockchain, but realize that servicing a singular vertical or ignoring the infrastructure of medical imaging prevents widespread adoption of the technology. The MedAI focus is the platform enabling the full service of imaging technology on the blockchain.",MedAI,2nd Apr 2018,30th Sep 2018,http://www.MedAI.network,Singapore,http://MedAI.click/whitepaper
Infrastructure,,ai crypto,1.41234,"AI Crypto is developing an AI ecosystem based on blockchain. Our primary goal is to make AI researches easier and cheaper to conduct. We expect AI researchers and data providers to be more connected on a global basis with our platform, resulting in a huge AI revolution.",AIC,1st Sep 2018,30th Sep 2018,http://aicrypto.ai,Singapore,https://www.aicrypto.ai/AIC_WhitePaper_Eng_vDraft_20180319.pdf
Infrastructure,,elementh,7.957302,"It employs blockchain to create the first e-commerce infrastructure where sellers and customers become interconnected. Just as Ethereum for ICO, Elementh is going to become infrastructure for e-commerce - a standard which makes interaction easier and more efficient. Elementh's goal is to create a unified product classification standard and platform that allows for the quick setup and scaling of e-commerce projects. Elementh will achieve this by creating a blockchain with a built-in Turing-complete programming language. It will allow anyone to write smart contracts and decentralized applications. Also, it will enable the usage of unified product cards, e-commerce transactions and transfer of ownership. To achieve this goal, Elementh will virtually digitize all goods by creating a product card and unique ID for each product.",EEE,1st Apr 2018,30th Apr 2018,https://elementh.io,,
Infrastructure,,gowithmi technology pte. ltd [gowithmi],,28.743947,"GoWithMi is building the world’s first complete decentralized location-based services (DLBS) infrastructure. It aims to provide a complete trusted geospatial value exchange service for large-scale commerce from data, computing, personal terminal to commercial ecological, and making value flows multidimensional, safer and smarter, complement the last key component of the blockchain to empower the real economy application. GoWithMi's geospatial consensus ecological network consists of geospatial consensus data production, spatial computing power network, self-organizing geospatial asset node, and business application sharing support platform. Integrated DLBS, super oracle, and consensus map platform, based on the algorithm consensus to motivate participation and achieve benefit for everyone, cross-chain supports all blockchain platforms, one-stop support for all applications that retrieval location-based services, enables offline business to leap into the new era of programmable business, and enters an in chain and out chain Turing's complete self-circulation business ecology.",GMAT,18th May 2019,18th May 2019,https://www.gowithmi.com,Singapore,https://www.gowithmi.com/whitepaper/
